id	file	line	title
FPK-V0-002	docs/specs/falsifiable-packet-v0.md	58	The document MUST embed the packet that `query` would emit for the same root,
FPK-V0-003	docs/specs/falsifiable-packet-v0.md	66	`falsifier` MUST be one of `history-consistent`, `reference-resolves`,
FPK-V0-004	docs/specs/falsifiable-packet-v0.md	78	`history-consistent` MUST be judged against Git, never against the index that
FPK-V0-005	docs/specs/falsifiable-packet-v0.md	89	A result answers for the rows that carry its kind and id only. It is `proven`
FPK-V0-006	docs/specs/falsifiable-packet-v0.md	101	The whole operation MUST be bracketed: the dirty set is read before the packet i
FPK-V0-007	docs/specs/falsifiable-packet-v0.md	104	For a fixed tree, HEAD, dirty set, task, limit, and budget the document MUST be
FPK-V0-008	docs/specs/falsifiable-packet-v0.md	125	Failures MUST be typed and exit 2 with nothing on stdout: query compile errors
FPK-V0-009	docs/specs/falsifiable-packet-v0.md	145	The `query`, `impact`, `feature`, and harness wires and every parity case MUST b
FPK-V0-010	docs/specs/falsifiable-packet-v0.md	147	`prove [--limit N] PATH...` MUST embed the packet that `impact` would emit for t
FPK-V0-011	docs/specs/falsifiable-packet-v0.md	152	`reference-resolves` is assigned to `syntax` rows of results of kind
FPK-V0-012	docs/specs/falsifiable-packet-v0.md	163	`prove --cem MAP [--expected-base REV] [--target REV] [--patch FILE]` MUST embed
FPK-V0-013	docs/specs/falsifiable-packet-v0.md	190	A `reverse-import` row whose cited path ends in `.py` (`reason` `imports X`) MUS
FPK-V0-014	docs/specs/falsifiable-packet-v0.md	228	`test-kills-mutant` is assigned to `test-convention` rows of results of kind
FPK-V0-015	docs/specs/falsifiable-packet-v0.md	339	`prove --cem ... --attest` MUST emit, instead of the document, an in-toto
FPK-V0-016	docs/specs/falsifiable-packet-v0.md	364	`prove` MUST report `proof.ledger`, the repository's falsification rate over the
FPK-V0-017	docs/specs/falsifiable-packet-v0.md	298	`prove --base FULL_COMMIT_ID [--limit N] [--mutate]` is change mode, the
FPK-V0-018	docs/specs/falsifiable-packet-v0.md	198	A `reverse-import` or `reference` row whose cited path ends in `.js`, `.mjs`,
FPK-V0-019	docs/specs/falsifiable-packet-v0.md	384	`test-kills-mutant` is also assigned to a test row whose path names a pytest
FPK-V0-020	docs/specs/falsifiable-packet-v0.md	426	(accepted 2026-09-04 for AT-06 by decision 0052) A checkpoint document is caller
FPK-V0-021	docs/specs/falsifiable-packet-v0.md	473	(accepted 2026-09-04 for AT-06 by decision 0052) `--checkpoint FILE` accepts an
FPK-V0-022	docs/specs/falsifiable-packet-v0.md	614	(accepted 2026-09-04 for AT-06 by decision 0052) Selector matching MUST be gated
FPK-V0-023	docs/specs/falsifiable-packet-v0.md	664	(accepted 2026-09-04 for AT-06 by decision 0052) Stored `verification` rows are
FPK-V0-024	docs/specs/falsifiable-packet-v0.md	678	(accepted 2026-09-04 for AT-06 by decision 0052) `prove --checkpoint` MUST refus
FPK-V0-025	docs/specs/falsifiable-packet-v0.md	859	(accepted 2026-09-04 for AT-06 by decision 0052) This clause activates no SESSIO
FPK-V0-026	docs/specs/falsifiable-packet-v0.md	863	(accepted 2026-09-04 for AT-06 by decision 0052) Before promotion this slice MUS
FPK-V0-027	docs/specs/falsifiable-packet-v0.md	928	`proof.claims` MUST be present in every output that carries `proof`, keyed by al
FPK-V0-028	docs/specs/falsifiable-packet-v0.md	939	(experimental prototype, decision 0063 item 5) When `--mutate` attempts a
FPK-V0-029	docs/specs/falsifiable-packet-v0.md	955	(accepted 2026-09-07 by decision 0080) A document's `status`, which decides ever
FPK-V0-030	docs/specs/falsifiable-packet-v0.md	968	(experimental prototype, not advertised) A CEM MUST be attestable in the same DS
FPK-V0-031	docs/specs/falsifiable-packet-v0.md	994	(experimental prototype, not advertised; help labels it experimental) The CLI
FPK-V0-032	docs/specs/falsifiable-packet-v0.md	1032	(proposed 2026-09-22, not accepted; experimental; decision 0346) Every
FPK-V0-033	docs/specs/falsifiable-packet-v0.md	1048	(experimental prototype, not advertised; proposed 2026-09-22, decision 0354) The
FPK-V0-034	docs/specs/falsifiable-packet-v0.md	1066	(experimental prototype, not advertised; proposed 2026-09-22, decision 0354)
FPK-V0-035	docs/specs/falsifiable-packet-v0.md	1085	(experimental prototype, not advertised; proposed 2026-09-22, decision 0354) A
FPK-V0-036	docs/specs/falsifiable-packet-v0.md	1106	(experimental; proposed 2026-09-22, decision 0354) Transparency-log and keyless
FPK-V0-037	docs/specs/falsifiable-packet-v0.md	1157	(proposed 2026-09-22, not accepted; experimental; decision 0355) `corvint cem
FPK-V0-038	docs/specs/falsifiable-packet-v0.md	1171	(proposed 2026-09-22, not accepted; experimental; decision 0355) `corvint cem
FPK-V0-039	docs/specs/falsifiable-packet-v0.md	1179	(proposed 2026-09-22, not accepted; experimental; decision 0355) The same
FPK-V0-040	docs/specs/falsifiable-packet-v0.md	1192	(proposed 2026-09-22, not accepted; experimental; decision 0355) `anchor` and
FPK-V0-041	docs/specs/falsifiable-packet-v0.md	1202	(proposed 2026-09-23, not accepted; experimental; decision 0361) `corvint prove
FPK-V0-042	docs/specs/falsifiable-packet-v0.md	1213	(proposed 2026-09-23, not accepted; experimental; decision 0361) The bundle is o
FPK-V0-043	docs/specs/falsifiable-packet-v0.md	1227	(proposed 2026-09-23, not accepted; experimental; decision 0361) Export is
FPK-V0-044	docs/specs/falsifiable-packet-v0.md	1237	(proposed 2026-09-23, not accepted; experimental; decision 0361) `corvint [--roo
FPK-V0-045	docs/specs/falsifiable-packet-v0.md	1245	(proposed 2026-09-23, not accepted; experimental; decision 0361) Replay refuses
FPK-V0-046	docs/specs/falsifiable-packet-v0.md	1267	(proposed 2026-09-23, not accepted; experimental; decision 0361) Replay compares
FPK-V0-047	docs/specs/falsifiable-packet-v0.md	1283	(proposed 2026-09-23, not accepted; experimental; decision 0361) Bundles and
FPK-V0-048	docs/specs/falsifiable-packet-v0.md	1288	(proposed 2026-09-23, not accepted; experimental; decision 0361) Existing
FPK-V0-049	docs/specs/falsifiable-packet-v0.md	1296	(proposed 2026-09-23, not accepted; experimental; decision 0361) Non-goals:
FPK-V0-050	docs/specs/falsifiable-packet-v0.md	1121	(experimental prototype, not advertised; proposed 2026-09-23, decision 0365) In
FPK-V0-051	docs/specs/falsifiable-packet-v0.md	1137	(experimental; proposed 2026-09-23, decision 0365) Each field-name alignment the
GAG-V0-001	docs/specs/go-archive-gate-v0.md	131	The gate MUST create one private parent directory under `${TMPDIR:-/tmp}` with a
GAG-V0-002	docs/specs/go-archive-gate-v0.md	135	The gate MUST export `HOME`, `TMPDIR`, `GOTMPDIR`, and `GOCACHE` to those privat
GAG-V0-003	docs/specs/go-archive-gate-v0.md	139	The gate MUST pin the toolchain to the locally installed one rather than allowin
GAG-V0-004	docs/specs/go-archive-gate-v0.md	141	The gate MUST install a cleanup handler for normal exit and for hangup, interrup
GAG-V0-005	docs/specs/go-archive-gate-v0.md	147	The gate MUST build the archive set from the committed revision `HEAD`, not from
GAG-V0-006	docs/specs/go-archive-gate-v0.md	149	The gate MUST require the output directory to contain exactly the seven expected
GAG-V0-007	docs/specs/go-archive-gate-v0.md	155	The gate MUST cross-check the build against the private witness the build record
GAG-V0-008	docs/specs/go-archive-gate-v0.md	159	The gate MUST exit non-zero when any of its build, closed-set, or witness checks
GENESIS-001	docs/specs/genesis-backfill.md	53	`corvint init` and `corvint adopt` MUST accept one or more local Git repositorie
GENESIS-002	docs/specs/genesis-backfill.md	57	zero-execution inventory MUST classify every tracked path as included, excluded,
GENESIS-003	docs/specs/genesis-backfill.md	60	Git history enrichment MUST recover cited change, ownership, ticket/PR reference
GENESIS-004	docs/specs/genesis-backfill.md	63	Jira MUST be an optional read-only adapter that ingests stable issue/project IDs
GENESIS-005	docs/specs/genesis-backfill.md	66	Confluence MUST be an optional read-only adapter for versioned pages, spaces,
GENESIS-006	docs/specs/genesis-backfill.md	69	external sources MUST use one adapter envelope with source kind/instance, stable
GENESIS-007	docs/specs/genesis-backfill.md	75	adapter execution MUST be opt-in, least-privilege, bounded, resumable, rate-limi
GENESIS-008	docs/specs/genesis-backfill.md	78	composition MUST obey ACL non-interference: a caller receives no path, identifie
GENESIS-009	docs/specs/genesis-backfill.md	84	the backfill MUST build durable cited claims and deterministic views for archite
GENESIS-010	docs/specs/genesis-backfill.md	87	`corvint spec backfill` MUST emit repository-native Markdown with status
GENESIS-011	docs/specs/genesis-backfill.md	89	Jira/PR/Confluence relationships MUST retain both exact links and the extraction
GENESIS-012	docs/specs/genesis-backfill.md	91	incremental sync MUST process only changed Git blobs and changed external versio
GENESIS-013	docs/specs/genesis-backfill.md	94	multi-repository answers MUST compose immutable per-repository receipts without
GENESIS-014	docs/specs/genesis-backfill.md	97	answers MUST use progressive disclosure and minimum witnesses so agents can expa
GENESIS-015	docs/specs/genesis-backfill.md	99	all caches, external snapshots, generated documents, and indexes MUST be disposa
GENESIS-016	docs/specs/genesis-backfill.md	101	all external bodies MUST remain inert untrusted data. Their contents MUST NOT al
GENESIS-017	docs/specs/genesis-backfill.md	104	after the initial build, query serving MUST use content-addressed incremental in
GENESIS-018	docs/specs/genesis-backfill.md	108	Genesis MUST accept independently verifiable session deltas containing evidence
GENESIS-019	docs/specs/genesis-backfill.md	112	before any model is eligible, Genesis MUST exhaust the deterministic resolvers
GENESIS-020	docs/specs/genesis-backfill.md	118	model use MUST be opt-in and provider-neutral. A repository policy supplies an
GENESIS-021	docs/specs/genesis-backfill.md	124	every model call MUST be restricted to immutable handles needed for one unresolv
GENESIS-022	docs/specs/genesis-backfill.md	130	a model result MAY create only a `MODEL_PROPOSED_ANCHORED`/`INFERRED` candidate
GENESIS-023	docs/specs/genesis-backfill.md	135	unchanged immutable inputs and an unchanged routing profile MUST reuse the prior
GENESIS-024	docs/specs/genesis-backfill.md	143	activation MUST emit a canonical, source-content-free receipt whose operational
GENESIS-025	docs/specs/genesis-backfill.md	149	(proposed 2026-09-22, V1-0008, not accepted) an activation MUST end within its t
GFG-V0-001	docs/specs/go-format-gate-v0.md	46	The gate MUST check every Go file in the repository's tracked set, obtained from
GFG-V0-002	docs/specs/go-format-gate-v0.md	50	The tracked set spans every Go module in the repository. The gate MUST NOT carry
GFG-V0-003	docs/specs/go-format-gate-v0.md	52	The formatter MUST be the `gofmt` of the toolchain `go env GOROOT` names under
GFG-V0-004	docs/specs/go-format-gate-v0.md	56	A file fails when its bytes differ from that gofmt's output for it. The gate MUS
GFG-V0-005	docs/specs/go-format-gate-v0.md	58	The failure MUST name each file on its own line and MUST print the exact command
GFG-V0-006	docs/specs/go-format-gate-v0.md	60	The gate MUST be read-only. It MUST NOT rewrite, stage, or otherwise modify any
GFG-V0-007	docs/specs/go-format-gate-v0.md	62	A run with nothing to report MUST print nothing and exit zero, and any failure M
GL-V0-001	docs/specs/gate-ledger-v0.md	53	A step MUST be skipped only when the ledger holds a pass whose key equals the ke
GL-V0-002	docs/specs/gate-ledger-v0.md	64	Only a step that exits zero MUST be recorded, after it exits. The ledger MUST pa
GL-V0-003	docs/specs/gate-ledger-v0.md	67	A step without a declared input scope MUST run and MUST NOT be recorded. A step
GL-V0-004	docs/specs/gate-ledger-v0.md	71	`ledger/go-test` MUST run every package `go test ./...` would run. Packages the
GL-V0-005	docs/specs/gate-ledger-v0.md	79	The ledger MUST refuse to digest, and therefore run without recording, any
GL-V0-006	docs/specs/gate-ledger-v0.md	84	Records MUST live in a per-user directory (`CORVINT_GATE_LEDGER_DIR`, else
GL-V0-007	docs/specs/gate-ledger-v0.md	91	`CORVINT_GATE_LEDGER=off` MUST make every `ledger/STEP` target exactly `make
GL-V0-008	docs/specs/gate-ledger-v0.md	96	Two runs of one key at once MUST execute the step once: the second MUST wait on
GL-V0-009	docs/specs/gate-ledger-v0.md	99	A resolved package MUST run under its own key, step `go-test-package`, derived a
GLTP-V0-001	docs/specs/go-live-test-provider-v0.md	71	Each V0 document is one UTF-8 canonical JSON object followed by exactly one LF.
GLTP-V0-002	docs/specs/go-live-test-provider-v0.md	89	Raw `go test -json` is runner input, not canonical Corvint JSON. Its decoder acc
GLTP-V0-003	docs/specs/go-live-test-provider-v0.md	95	`H(kind, profile, body)` is lowercase SHA-256 of
GLTP-V0-004	docs/specs/go-live-test-provider-v0.md	101	The following identities are frozen:
GLTP-V0-005	docs/specs/go-live-test-provider-v0.md	157	The capability document contains exactly:
GLTP-V0-006	docs/specs/go-live-test-provider-v0.md	175	A plan contains exactly:
GLTP-V0-007	docs/specs/go-live-test-provider-v0.md	209	The environment array is the complete child environment for registered profile
